QUERY
1359	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23ed','buy','NZDEUR',0.59325579,831.02,'27.01.2020 20:22:33.239620','in progress','Note3','Tag8')"
1360	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23ed','buy','NZDEUR',0.59325579,831.02,'27.01.2020 20:22:33.335509','fill','Note3','Tag8')"
1361	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23ed','buy','NZDEUR',0.59325579,831.02,'27.01.2020 20:22:33.363937','done','Note3','Tag8')"
1362	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23f4','sell','DKKPLN',0.59838213,44.47,'27.01.2020 20:22:57.228095','in progress','Note1','Tag1')"
1363	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23f4','sell','DKKPLN',0.59677746,664.56,'27.01.2020 20:22:57.307094','partially fill','Note1','Tag1')"
1364	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23f4','sell','DKKPLN',0.59677746,44.47,'27.01.2020 20:22:57.382458','done','Note1','Tag1')"
1365	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23fe','buy','SEKUSD',0.12345944,564.66,'27.01.2020 20:23:21.291889','in progress','Note5','Tag6')"
1366	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23fe','buy','SEKUSD',0.13055493,275.84,'27.01.2020 20:23:21.319966','partially fill','Note5','Tag6')"
1367	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd23fe','buy','SEKUSD',0.13055493,564.66,'27.01.2020 20:23:21.335356','done','Note5','Tag6')"
1368	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2409','buy','CHFEUR',0.93151593,415.54,'27.01.2020 20:23:45.292302','in progress','Note1','Tag5')"
1369	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2409','buy','CHFEUR',0.93151593,415.54,'27.01.2020 20:23:45.356775','fill','Note1','Tag5')"
1370	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2409','buy','CHFEUR',0.93151593,415.54,'27.01.2020 20:23:45.386507','done','Note1','Tag5')"
1371	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2418','sell','DKKPLN',0.60761668,85.43,'27.01.2020 20:24:09.293601','in progress','Note2','Tag4')"
1372	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2418','sell','DKKPLN',0.60573497,402.65,'27.01.2020 20:24:09.385461','partially fill','Note2','Tag4')"
1373	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2418','sell','DKKPLN',0.60573497,85.43,'27.01.2020 20:24:09.401230','done','Note2','Tag4')"
1374	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd241c','buy','EURUSD',1.19930984,968.95,'27.01.2020 20:24:33.297681','in progress','Note4','Tag10')"
1375	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd241c','buy','EURUSD',0,968.95,'27.01.2020 20:24:33.365891','cancel','Note4','Tag10')"
1376	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd241c','buy','EURUSD',0,968.95,'27.01.2020 20:24:33.407361','done','Note4','Tag10')"
1377	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2427','sell','USDUAN',28.04426266,264.19,'27.01.2020 20:24:57.310499','in progress','Note2','Tag10')"
1378	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2427','sell','USDUAN',0,264.19,'27.01.2020 20:24:57.318216','cancel','Note2','Tag10')"
1379	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2427','sell','USDUAN',0,264.19,'27.01.2020 20:24:57.369642','done','Note2','Tag10')"
1380	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2433','sell','JPYTRY',0.06345852,591.62,'27.01.2020 20:25:21.250770','in progress','Note2','Tag1')"
1381	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2433','sell','JPYTRY',0.05388167,858.15,'27.01.2020 20:25:21.256744','partially fill','Note2','Tag1')"
1382	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2433','sell','JPYTRY',0.05388167,591.62,'27.01.2020 20:25:21.302695','done','Note2','Tag1')"
1383	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd243c','sell','PLNRSD',25.9796018,681.71,'27.01.2020 20:25:45.263123','in progress','Note3','Tag6')"
1384	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd243c','sell','PLNRSD',0,681.71,'27.01.2020 20:25:45.315057','cancel','Note3','Tag6')"
1385	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd243c','sell','PLNRSD',0,681.71,'27.01.2020 20:25:45.405397','done','Note3','Tag6')"
1386	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2442','sell','SEKUSD',0.11597237,570.86,'27.01.2020 20:26:09.301932','in progress','Note2','Tag4')"
1387	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2442','sell','SEKUSD',0.12233045,1481.09,'27.01.2020 20:26:09.363652','partially fill','Note2','Tag4')"
1388	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2442','sell','SEKUSD',0.12233045,570.86,'27.01.2020 20:26:09.384734','done','Note2','Tag4')"
1389	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd244a','buy','CADGBP',0.56493728,476.74,'27.01.2020 20:26:33.223854','in progress','Note3','Tag1')"
1390	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd244a','buy','CADGBP',0.56375935,207.91,'27.01.2020 20:26:33.244504','partially fill','Note3','Tag1')"
1391	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd244a','buy','CADGBP',0.56375935,476.74,'27.01.2020 20:26:33.336561','done','Note3','Tag1')"
1392	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2457','sell','EURUSD',1.2091315,689.4,'27.01.2020 20:26:57.278565','in progress','Note1','Tag1')"
1393	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2457','sell','EURUSD',0,689.4,'27.01.2020 20:26:57.357235','cancel','Note1','Tag1')"
1394	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2457','sell','EURUSD',0,689.4,'27.01.2020 20:26:57.431568','done','Note1','Tag1')"
1395	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2461','buy','USDUAN',28.04911725,646.72,'27.01.2020 20:27:21.250443','in progress','Note5','Tag2')"
1396	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2461','buy','USDUAN',28.04911725,646.72,'27.01.2020 20:27:21.268338','fill','Note5','Tag2')"
1397	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2461','buy','USDUAN',28.04911725,646.72,'27.01.2020 20:27:21.351740','done','Note5','Tag2')"
1398	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd246a','sell','PLNRSD',25.97932961,225.44,'27.01.2020 20:27:45.262097','in progress','Note2','Tag3')"
1399	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd246a','sell','PLNRSD',25.97895337,145.11,'27.01.2020 20:27:45.269501','partially fill','Note2','Tag3')"
1400	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd246a','sell','PLNRSD',25.97895337,225.44,'27.01.2020 20:27:45.319944','done','Note2','Tag3')"
1401	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd247a','buy','EURUSD',1.20937406,350.8,'27.01.2020 20:28:09.298710','in progress','Note3','Tag3')"
1402	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd247a','buy','EURUSD',1.21434542,992.23,'27.01.2020 20:28:09.394984','partially fill','Note3','Tag3')"
1403	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd247a','buy','EURUSD',1.21434542,350.8,'27.01.2020 20:28:09.424621','done','Note3','Tag3')"
1404	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2484','buy','USDUAN',28.05327667,446.44,'27.01.2020 20:28:33.213731','in progress','Note1','Tag8')"
1405	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2484','buy','USDUAN',0,446.44,'27.01.2020 20:28:33.304654','cancel','Note1','Tag8')"
1406	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2484','buy','USDUAN',0,446.44,'27.01.2020 20:28:33.317479','done','Note1','Tag8')"
1407	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd248e','sell','CNYUSD',0.15271845,390.38,'27.01.2020 20:28:57.246762','in progress','Note6','Tag2')"
1408	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd248e','sell','CNYUSD',0.15271845,390.38,'27.01.2020 20:28:57.285922','fill','Note6','Tag2')"
1409	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd248e','sell','CNYUSD',0.15271845,390.38,'27.01.2020 20:28:57.336129','done','Note6','Tag2')"
1410	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2499','buy','NZDEUR',0.597289,837.15,'27.01.2020 20:29:21.250533','in progress','Note3','Tag7')"
1411	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2499','buy','NZDEUR',0.597289,837.15,'27.01.2020 20:29:21.344477','fill','Note3','Tag7')"
1412	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2499','buy','NZDEUR',0.597289,837.15,'27.01.2020 20:29:21.366794','done','Note3','Tag7')"
1413	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd249b','buy','GBRRUB',104.14563156,104.95,'27.01.2020 20:29:45.262379','in progress','Note2','Tag10')"
1414	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd249b','buy','GBRRUB',104.14563156,104.95,'27.01.2020 20:29:45.295216','fill','Note2','Tag10')"
1415	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd249b','buy','GBRRUB',104.14563156,104.95,'27.01.2020 20:29:45.325561','done','Note2','Tag10')"
1416	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24aa','sell','GBRRUB',104.15414977,161.63,'27.01.2020 20:30:09.299596','in progress','Note6','Tag7')"
1417	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24aa','sell','GBRRUB',104.15414977,161.63,'27.01.2020 20:30:09.397508','fill','Note6','Tag7')"
1418	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24aa','sell','GBRRUB',104.15414977,161.63,'27.01.2020 20:30:09.432290','done','Note6','Tag7')"
1419	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b0','sell','NZDEUR',0.59710576,721.03,'27.01.2020 20:30:33.216516','in progress','Note3','Tag5')"
1420	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b0','sell','NZDEUR',0.60399278,123.81,'27.01.2020 20:30:33.258225','partially fill','Note3','Tag5')"
1421	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b0','sell','NZDEUR',0.60399278,721.03,'27.01.2020 20:30:33.316439','done','Note3','Tag5')"
1422	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b9','buy','DKKPLN',0.59636011,958.9,'27.01.2020 20:30:57.255512','in progress','Note6','Tag2')"
1423	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b9','buy','DKKPLN',0.59636011,958.9,'27.01.2020 20:30:57.314327','fill','Note6','Tag2')"
1424	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24b9','buy','DKKPLN',0.59636011,958.9,'27.01.2020 20:30:57.326284','done','Note6','Tag2')"
1425	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24c6','sell','DKKPLN',0.60522004,164.99,'27.01.2020 20:31:21.278022','in progress','Note2','Tag6')"
1426	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24c6','sell','DKKPLN',0,164.99,'27.01.2020 20:31:21.308610','cancel','Note2','Tag6')"
1427	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24c6','sell','DKKPLN',0,164.99,'27.01.2020 20:31:21.331888','done','Note2','Tag6')"
1428	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24d3','sell','JPYTRY',0.0660978,754.15,'27.01.2020 20:31:45.248739','in progress','Note2','Tag1')"
1429	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24d3','sell','JPYTRY',0,754.15,'27.01.2020 20:31:45.276901','cancel','Note2','Tag1')"
1430	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24d3','sell','JPYTRY',0,754.15,'27.01.2020 20:31:45.292556','done','Note2','Tag1')"
1431	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24da','buy','SEKUSD',0.12234956,285.8,'27.01.2020 20:32:09.256745','in progress','Note6','Tag2')"
1432	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24da','buy','SEKUSD',0.12234956,285.8,'27.01.2020 20:32:09.323837','fill','Note6','Tag2')"
1433	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24da','buy','SEKUSD',0.12234956,285.8,'27.01.2020 20:32:09.361796','done','Note6','Tag2')"
1434	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24e4','sell','GBRRUB',104.15886182,804.98,'27.01.2020 20:32:33.281894','in progress','Note3','Tag6')"
1435	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24e4','sell','GBRRUB',0,804.98,'27.01.2020 20:32:33.354951','cancel','Note3','Tag6')"
1436	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24e4','sell','GBRRUB',0,804.98,'27.01.2020 20:32:33.411651','done','Note3','Tag6')"
1437	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24ef','sell','PLNRSD',25.98301999,787.42,'27.01.2020 20:32:57.260903','in progress','Note6','Tag2')"
1438	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24ef','sell','PLNRSD',25.98301999,787.42,'27.01.2020 20:32:57.304767','fill','Note6','Tag2')"
1439	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24ef','sell','PLNRSD',25.98301999,787.42,'27.01.2020 20:32:57.369752','done','Note6','Tag2')"
1440	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fd','buy','SEKUSD',0.1191074,614.13,'27.01.2020 20:33:21.294957','in progress','Note2','Tag10')"
1441	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fd','buy','SEKUSD',0.12770633,1511.52,'27.01.2020 20:33:21.320593','partially fill','Note2','Tag10')"
1442	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fd','buy','SEKUSD',0.12770633,614.13,'27.01.2020 20:33:21.328315','done','Note2','Tag10')"
1443	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fe','buy','CADGBP',0.57697886,903.81,'27.01.2020 20:33:45.301941','in progress','Note3','Tag1')"
1444	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fe','buy','CADGBP',0.58027302,345.86,'27.01.2020 20:33:45.390735','partially fill','Note3','Tag1')"
1445	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd24fe','buy','CADGBP',0.58027302,903.81,'27.01.2020 20:33:45.396871','done','Note3','Tag1')"
1446	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd250b','sell','EURUSD',1.20201763,621.29,'27.01.2020 20:34:09.223881','in progress','Note1','Tag10')"
1447	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd250b','sell','EURUSD',1.19966351,970.62,'27.01.2020 20:34:09.297022','partially fill','Note1','Tag10')"
1448	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd250b','sell','EURUSD',1.19966351,621.29,'27.01.2020 20:34:09.353985','done','Note1','Tag10')"
1449	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2515','sell','CADGBP',0.57127155,974.49,'27.01.2020 20:34:33.278651','in progress','Note4','Tag8')"
1450	"INSERT INTO ""('ID', 'SIDE', 'INSTRUMENT', 'PX_INIT', 'VOLUME_INIT', 'DATE', 'STATUS', 'NOTE', 'TAGS')"" VALUES ('0xaefbcd2515','sell','CADGBP',0.57434788,1406.49,'27.01.2020 20:34:33.325112','partially fill','Note4','Tag8')"
